country,year,iso_code,population,gdp,biofuel_consumption,biofuel_share_energy,carbon_intensity_elec,coal_consumption,coal_share_energy,fossil_fuel_consumption,fossil_share_energy,gas_consumption,gas_share_energy,greenhouse_gas_emissions,hydro_consumption,hydro_share_energy,low_carbon_consumption,low_carbon_share_energy,nuclear_consumption,nuclear_share_energy,oil_consumption,oil_share_energy,other_renewable_consumption,other_renewables_share_energy,primary_energy_consumption,renewables_consumption,renewables_share_energy,solar_consumption,solar_share_energy,wind_consumption,wind_share_energy
Canada,1971,CAN,21888686.0,441056624640.0,,,,187.127,9.71,1434.642,74.444,369.665,19.182,,480.395,24.928,492.503,25.556,12.108,0.628,877.85,45.552,,,1927.145,480.395,24.928,,,,
Canada,1972,CAN,22222228.0,464342122496.0,,,,176.578,8.513,1516.706,73.12,415.795,20.045,,537.105,25.894,557.566,26.88,20.461,0.986,924.333,44.562,,,2074.272,537.105,25.894,,,,
Canada,1973,CAN,22502026.0,497617436672.0,,,,181.858,8.073,1633.67,72.526,442.179,19.63,,575.59,25.553,618.873,27.474,43.283,1.922,1009.633,44.822,,,2252.543,575.59,25.553,,,,
Canada,1974,CAN,22812430.0,517951848448.0,,,,184.777,7.953,1658.759,71.394,446.98,19.238,,622.94,26.812,664.64,28.606,41.7,1.795,1027.002,44.203,,,2323.399,622.94,26.812,,,,
Canada,1975,CAN,23136250.0,529610735616.0,,,,179.765,7.854,1654.568,72.285,461.582,20.166,,598.702,26.156,634.369,27.715,35.668,1.558,1013.222,44.266,0.0,0.0,2288.937,598.702,26.156,,,,
Canada,1976,CAN,23442118.0,558634696704.0,,,,212.829,8.879,1716.395,71.606,465.677,19.428,,628.919,26.238,680.594,28.394,49.418,2.062,1037.889,43.3,2.257,0.094,2396.989,631.176,26.332,,,,
Canada,1977,CAN,23715310.0,577419673600.0,,,,271.956,10.726,1806.412,71.244,488.442,19.264,,650.972,25.674,729.131,28.756,74.746,2.948,1046.014,41.254,3.412,0.135,2535.542,654.385,25.808,,,,
Canada,1978,CAN,23962686.0,600763269120.0,,,,223.622,8.653,1796.423,69.515,493.109,19.082,,695.644,26.919,787.793,30.485,88.536,3.426,1079.692,41.78,3.614,0.14,2584.216,699.257,27.059,,,,
Canada,1979,CAN,24219116.0,625737072640.0,,,,211.747,7.96,1833.966,68.941,500.634,18.819,,721.863,27.136,826.239,31.059,100.082,3.762,1121.585,42.162,4.294,0.161,2660.205,726.157,27.297,,,,
Canada,1980,CAN,24511512.0,634113622016.0,,,,257.891,9.51,1856.985,68.481,497.491,18.346,,742.642,27.387,854.708,31.519,107.916,3.98,1101.603,40.624,4.15,0.153,2711.693,746.792,27.54,,,,
Canada,1981,CAN,24815780.0,653774422016.0,,,,263.317,9.768,1789.417,66.379,482.727,17.907,,786.603,29.179,906.353,33.621,113.691,4.217,1043.373,38.704,6.059,0.225,2695.77,792.662,29.404,,,,
Canada,1982,CAN,25101514.0,633852985344.0,,,,278.245,10.642,1736.721,66.423,511.207,19.552,,762.297,29.155,877.907,33.577,108.782,4.161,947.269,36.23,6.828,0.261,2614.628,769.125,29.416,,,,
Canada,1983,CAN,25360732.0,652317687808.0,,,,291.115,11.195,1669.3,64.196,487.49,18.747,,786.417,30.243,931.005,35.804,137.932,5.304,890.696,34.254,6.656,0.256,2600.305,793.073,30.499,,,,
Canada,1984,CAN,25602080.0,689733500928.0,,,,324.271,11.723,1764.493,63.788,541.115,19.562,,846.063,30.586,1001.669,36.212,148.147,5.356,899.106,32.504,7.46,0.27,2766.163,853.523,30.856,,,,
Canada,1985,CAN,25843920.0,727013326848.0,,,,311.691,10.909,1782.314,62.378,567.6,19.865,,897.875,31.424,1074.96,37.622,171.729,6.01,903.023,31.604,5.353,0.187,2857.275,903.231,31.612,,,0.003,0.0
Canada,1986,CAN,26116076.0,746074603520.0,,,,288.883,10.014,1758.202,60.944,546.254,18.935,,918.544,31.839,1126.722,39.056,202.221,7.01,923.065,31.996,5.953,0.206,2884.924,924.501,32.046,,,0.003,0.0
Canada,1987,CAN,26436886.0,776472494080.0,,,,310.484,10.427,1815.983,60.988,552.869,18.568,,935.018,31.402,1161.63,39.012,219.229,7.363,952.629,31.993,7.38,0.248,2977.613,942.401,31.65,,,0.003,0.0
Canada,1988,CAN,26815068.0,814240038912.0,,,,333.419,10.766,1944.692,62.796,608.475,19.648,,909.082,29.355,1152.154,37.204,235.136,7.593,1002.798,32.381,7.933,0.256,3096.846,917.018,29.611,,,0.003,0.0
Canada,1989,CAN,27244408.0,833918730240.0,,,,332.718,10.639,2032.37,64.986,657.781,21.033,,858.857,27.462,1095.022,35.014,225.063,7.196,1041.871,33.314,11.099,0.355,3127.392,869.959,27.817,,,0.003,0.0
Canada,1990,CAN,27657206.0,835996811264.0,,,,315.603,10.49,1916.016,63.685,637.604,21.193,,874.332,29.061,1092.566,36.315,205.606,6.834,962.808,32.002,12.622,0.42,3008.582,886.96,29.481,0.0,0.0,0.006,0.0
Canada,1991,CAN,28015762.0,820551417856.0,,,,305.496,10.113,1860.179,61.578,642.011,21.253,,908.612,30.078,1160.648,38.422,239.313,7.922,912.673,30.213,12.718,0.421,3020.828,921.335,30.499,0.0,0.0,0.006,0.0
Canada,1992,CAN,28347644.0,830132649984.0,,,,311.209,10.033,1928.26,62.167,680.554,21.941,,931.968,30.047,1173.466,37.833,227.064,7.321,936.497,30.193,14.253,0.46,3101.725,946.402,30.512,0.006,0.0,0.174,0.006
Canada,1993,CAN,28668168.0,854596321280.0,,,,276.31,8.689,1946.971,61.225,722.082,22.707,,952.783,29.962,1233.036,38.775,264.695,8.324,948.579,29.829,15.377,0.484,3180.007,968.34,30.451,0.006,0.0,0.174,0.005
Canada,1994,CAN,28981190.0,895509659648.0,,,,292.969,8.875,2009.356,60.868,747.529,22.644,,969.465,29.367,1291.8,39.132,303.853,9.204,968.858,29.349,18.301,0.554,3301.156,987.947,29.927,0.006,0.0,0.174,0.005
Canada,1995,CAN,29289430.0,922093223936.0,0.0,0.0,,306.234,9.055,2095.4,61.959,772.519,22.843,,987.811,29.209,1286.487,38.041,275.705,8.152,1016.647,30.062,22.786,0.674,3381.887,1010.782,29.888,0.011,0.0,0.174,0.005
Canada,1996,CAN,29593856.0,939604049920.0,0.0,0.0,,312.526,8.996,2139.88,61.596,785.582,22.613,,1048.525,30.182,1334.156,38.404,261.398,7.524,1041.771,29.987,24.033,0.692,3474.036,1072.758,30.879,0.017,0.001,0.183,0.005
Canada,1997,CAN,29882752.0,982580592640.0,0.0,0.0,,326.636,9.356,2201.377,63.054,801.056,22.945,,1031.042,29.532,1289.868,36.946,232.548,6.661,1073.684,30.754,26.075,0.747,3491.245,1057.32,30.285,0.021,0.001,0.183,0.005
Canada,1998,CAN,30144816.0,1023603507200.0,1.235,0.036,,349.216,10.148,2231.21,64.839,787.573,22.887,,978.379,28.432,1209.959,35.161,201.443,5.854,1094.422,31.804,28.689,0.834,3441.169,1008.516,29.307,0.03,0.001,0.183,0.005
Canada,1999,CAN,30399776.0,1079504207872.0,1.441,0.041,,335.69,9.454,2293.156,64.579,841.914,23.71,,1020.164,28.73,1257.753,35.421,207.082,5.832,1115.552,31.416,28.548,0.804,3550.909,1050.671,29.589,0.039,0.001,0.479,0.013
Canada,2000,CAN,30683316.0,1138677121024.0,1.548,0.042,214.507,355.188,9.738,2356.577,64.608,892.207,24.461,126.22,1054.936,28.922,1290.912,35.392,205.134,5.624,1109.182,30.409,28.465,0.78,3647.49,1085.778,29.768,0.049,0.001,0.781,0.021
Canada,2001,CAN,31002768.0,1162073341952.0,1.544,0.043,222.077,369.123,10.334,2350.008,65.788,840.422,23.527,127.11,973.938,27.265,1222.09,34.212,214.708,6.011,1140.463,31.927,30.875,0.864,3572.098,1007.382,28.201,0.058,0.002,0.967,0.027
Canada,2002,CAN,31322400.0,1200474947584.0,1.544,0.042,213.724,371.271,10.052,2428.989,65.766,874.665,23.682,124.8,1019.475,27.603,1264.404,34.234,210.068,5.688,1183.052,32.032,32.069,0.868,3693.393,1054.336,28.547,0.066,0.002,1.182,0.032
Canada,2003,CAN,31619456.0,1225605382144.0,1.681,0.045,219.749,370.357,9.98,2495.393,67.243,897.848,24.194,125.78,974.846,26.269,1215.628,32.757,206.972,5.577,1227.187,33.069,30.062,0.81,3711.021,1008.656,27.18,0.066,0.002,2.001,0.054
Canada,2004,CAN,31911670.0,1267051659264.0,1.686,0.045,203.86,349.854,9.285,2508.973,66.585,878.198,23.306,118.73,975.146,25.879,1259.095,33.415,248.2,6.587,1280.921,33.994,31.298,0.831,3768.068,1010.894,26.828,0.041,0.001,2.723,0.072
Canada,2005,CAN,32215914.0,1311262900224.0,1.99,0.052,200.669,348.345,9.183,2469.933,65.114,875.917,23.091,121.7,1036.429,27.323,1323.323,34.886,251.141,6.621,1245.67,32.839,29.226,0.77,3793.256,1072.182,28.265,0.049,0.001,4.488,0.118
Canada,2006,CAN,32531864.0,1349429624832.0,2.008,0.053,189.309,337.433,8.946,2464.582,65.34,870.735,23.084,112.19,1004.107,26.62,1307.368,34.66,265.624,7.042,1256.413,33.309,28.532,0.756,3771.95,1041.744,27.618,0.06,0.002,7.037,0.187
Canada,2007,CAN,32862458.0,1381196103680.0,7.727,0.197,195.393,352.77,9.009,2579.457,65.872,936.564,23.917,119.77,1039.494,26.546,1336.387,34.128,251.888,6.433,1290.123,32.946,28.701,0.733,3915.844,1084.499,27.695,0.074,0.002,8.503,0.217
Canada,2008,CAN,33218542.0,1398902882304.0,9.289,0.24,185.918,335.23,8.664,2505.881,64.764,925.439,23.918,114.31,1060.762,27.415,1363.386,35.236,257.12,6.645,1245.212,32.182,25.47,0.658,3869.268,1106.266,28.591,0.098,0.003,10.646,0.275
Canada,2009,CAN,33593920.0,1361508171776.0,8.931,0.24,173.508,280.078,7.534,2391.977,64.34,897.275,24.135,103.26,1029.638,27.696,1325.722,35.66,239.755,6.449,1214.623,32.671,28.545,0.768,3717.698,1085.967,29.211,0.304,0.008,18.548,0.499
Canada,2010,CAN,33963416.0,1407421775872.0,10.408,0.277,175.467,286.985,7.648,2469.195,65.802,915.721,24.403,102.09,975.296,25.991,1283.284,34.198,239.784,6.39,1266.489,33.751,32.872,0.876,3752.479,1043.5,27.808,0.709,0.019,24.215,0.645
Canada,2011,CAN,34323536.0,1455579594752.0,16.786,0.431,165.255,258.726,6.644,2532.39,65.033,1005.508,25.822,101.06,1036.492,26.618,1361.592,34.967,246.025,6.318,1268.156,32.567,32.604,0.837,3893.982,1115.566,28.648,1.577,0.041,28.107,0.722
Canada,2012,CAN,34691876.0,1479801044992.0,21.906,0.561,155.275,245.41,6.283,2525.139,64.65,994.235,25.455,95.07,1042.668,26.695,1380.705,35.35,247.861,6.346,1285.495,32.912,34.839,0.892,3905.844,1132.844,29.004,2.415,0.062,31.015,0.794
Canada,2013,CAN,35063696.0,1514897276928.0,21.473,0.537,149.499,239.337,5.985,2571.458,64.302,1054.407,26.366,95.34,1067.788,26.701,1427.595,35.698,268.645,6.718,1277.714,31.95,35.228,0.881,3999.052,1158.95,28.981,4.085,0.102,30.376,0.76
Canada,2014,CAN,35404616.0,1552197222400.0,22.155,0.553,147.589,227.599,5.679,2600.671,64.891,1098.415,27.407,93.88,1036.234,25.856,1407.075,35.109,276.951,6.91,1274.656,31.805,31.268,0.78,4007.746,1130.124,28.198,5.744,0.143,34.723,0.866
Canada,2015,CAN,35732120.0,1565171122176.0,20.805,0.516,147.664,228.959,5.676,2610.263,64.709,1103.324,27.352,94.35,1029.236,25.515,1423.599,35.291,261.261,6.477,1277.979,31.681,31.881,0.79,4033.862,1162.338,28.815,7.796,0.193,72.62,1.8
Canada,2016,CAN,36113532.0,1586146836480.0,20.059,0.504,144.849,213.098,5.356,2538.53,63.798,1051.926,26.437,93.41,1031.817,25.931,1440.487,36.202,258.746,6.503,1273.506,32.006,36.262,0.911,3979.017,1181.741,29.699,10.795,0.271,82.809,2.081
Canada,2017,CAN,36554344.0,1636443488256.0,23.655,0.586,136.777,221.605,5.486,2579.988,63.867,1097.818,27.176,88.18,1050.112,25.995,1459.618,36.133,256.895,6.359,1260.565,31.205,35.578,0.881,4039.605,1202.723,29.773,9.511,0.235,83.867,2.076
Canada,2018,CAN,37035260.0,1669401542656.0,24.433,0.599,132.696,181.723,4.458,2644.456,64.878,1162.044,28.509,84.38,1020.97,25.048,1431.618,35.122,253.962,6.231,1300.689,31.91,33.651,0.826,4076.074,1177.656,28.892,10.046,0.246,88.556,2.173
Canada,2019,CAN,37522584.0,,24.792,0.612,130.94,170.179,4.2,2636.076,65.061,1168.621,28.843,82.22,1006.336,24.837,1415.641,34.939,254.196,6.274,1297.276,32.018,32.903,0.812,4051.717,1161.445,28.665,10.754,0.265,86.659,2.139
Canada,2020,CAN,37888704.0,,23.299,0.612,119.696,148.405,3.897,2387.842,62.711,1136.408,29.845,74.7,1015.178,26.661,1419.869,37.289,245.749,6.454,1103.03,28.968,30.474,0.8,3807.712,1174.12,30.835,11.242,0.295,93.928,2.467
Canada,2021,CAN,38155012.0,,24.699,0.643,128.461,138.155,3.594,2450.428,63.752,1169.731,30.432,80.41,1001.649,26.06,1393.266,36.248,230.97,6.009,1142.541,29.725,31.482,0.819,3843.694,1162.296,30.239,13.519,0.352,90.947,2.366
Canada,2022,CAN,38454328.0,,23.495,0.598,127.816,107.233,2.73,2508.757,63.86,1216.283,30.96,81.6,1038.782,26.442,1419.748,36.14,216.76,5.518,1185.242,30.17,27.197,0.692,3928.505,1202.987,30.622,15.678,0.399,97.835,2.49
Central America (EI),1965,,,,,,,0.004,,,,,,,4.01,,4.01,,0.0,,39.865,,,,43.879,4.01,,,,,
Central America (EI),1966,,,,,,,0.018,,,,,,,4.415,,4.415,,0.0,,41.065,,,,45.498,4.415,,,,,
Central America (EI),1967,,,,,,,0.026,,,,,,,4.985,,4.985,,0.0,,42.676,,,,47.687,4.985,,,,,
Central America (EI),1968,,,,,,,0.019,,,,,,,5.515,,5.515,,0.0,,44.016,,,,49.55,5.515,,,,,
Central America (EI),1969,,,,,,,0.033,,,,,,,6.106,,6.251,,0.145,,45.74,,,,52.024,6.106,,,,,
Central America (EI),1970,,,,,,,0.011,,,,,,,6.921,,7.049,,0.128,,47.507,,,,54.568,6.921,,,,,
Central America (EI),1971,,,,,,,0.018,0.033,49.315,87.051,0.0,0.0,,6.875,12.135,7.335,12.949,0.119,0.21,49.296,87.019,0.342,0.603,56.65,7.216,12.738,0.0,0.0,0.0,0.0
Central America (EI),1972,,,,,,,0.081,0.134,52.216,86.75,0.0,0.0,,7.318,12.158,7.975,13.25,0.207,0.344,52.136,86.616,0.45,0.748,60.192,7.768,12.906,0.0,0.0,0.0,0.0
Central America (EI),1973,,,,,,,0.115,0.175,57.527,87.39,0.0,0.0,,7.797,11.844,8.301,12.61,0.131,0.198,57.412,87.215,0.373,0.567,65.828,8.17,12.412,0.0,0.0,0.0,0.0
Central America (EI),1974,,,,,,,0.048,0.069,60.87,86.806,0.0,0.0,,8.68,12.379,9.252,13.194,0.074,0.105,60.822,86.737,0.498,0.71,70.122,9.178,13.089,0.0,0.0,0.0,0.0
Central America (EI),1975,,,,,,,0.013,0.016,68.046,88.052,0.0,0.0,,8.142,10.536,9.233,11.948,0.071,0.092,68.033,88.036,1.02,1.32,77.279,9.162,11.856,0.0,0.0,0.0,0.0
Central America (EI),1976,,,,,,,0.008,0.009,71.194,86.816,0.0,0.0,,8.638,10.534,10.812,13.184,0.051,0.062,71.186,86.806,2.122,2.588,82.006,10.761,13.122,0.0,0.0,0.0,0.0
Central America (EI),1977,,,,,,,0.016,0.018,76.021,87.659,0.0,0.0,,8.656,9.981,10.703,12.341,0.0,0.0,76.006,87.641,2.047,2.36,86.724,10.703,12.341,0.0,0.0,0.0,0.0
Central America (EI),1978,,,,,,,0.016,0.018,77.031,84.65,0.0,0.0,,11.78,12.946,13.968,15.35,0.0,0.0,77.015,84.633,2.188,2.404,91.0,13.968,15.35,0.0,0.0,0.0,0.0
Central America (EI),1979,,,,,,,0.024,0.026,77.805,82.735,0.0,0.0,,14.357,15.266,16.236,17.265,0.0,0.0,77.781,82.709,1.879,1.999,94.041,16.236,17.265,0.0,0.0,0.0,0.0
Central America (EI),1980,,,,,,,0.179,0.197,72.754,79.785,0.0,0.0,,16.431,18.018,18.433,20.215,,,72.574,79.588,2.003,2.196,91.187,18.433,20.215,0.0,0.0,0.0,0.0
Central America (EI),1981,,,,,,,0.176,0.194,70.397,77.6,0.0,0.0,,17.062,18.808,20.32,22.4,,,70.221,77.407,3.258,3.591,90.717,20.32,22.4,0.0,0.0,0.0,0.0
Central America (EI),1982,,,,,,,0.04,0.044,70.209,77.816,0.0,0.0,,16.507,18.295,20.015,22.184,,,70.169,77.772,3.508,3.888,90.224,20.015,22.184,0.0,0.0,0.0,0.0
Central America (EI),1983,,,,,,,0.032,0.035,69.15,76.422,0.0,0.0,,18.321,20.247,21.334,23.578,,,69.118,76.387,3.014,3.331,90.484,21.334,23.578,0.0,0.0,0.0,0.0
Central America (EI),1984,,,,,,,0.009,0.009,70.419,74.408,0.0,0.0,,20.609,21.776,24.22,25.592,,,70.41,74.399,3.611,3.816,94.639,24.22,25.592,0.0,0.0,0.0,0.0
Central America (EI),1985,,,,,,,0.263,0.267,71.965,73.214,0.0,0.0,,23.595,24.004,26.329,26.786,0.0,0.0,71.702,72.947,2.735,2.782,98.294,26.329,26.786,0.0,0.0,0.0,0.0
Central America (EI),1986,,,,,,,0.272,0.268,71.693,70.435,0.0,0.0,,27.57,27.086,30.093,29.565,0.0,0.0,71.42,70.167,2.523,2.479,101.786,30.093,29.565,0.0,0.0,0.0,0.0
Central America (EI),1987,,,,,,,0.293,0.271,77.067,71.113,0.0,0.0,,28.635,26.423,31.305,28.887,0.0,0.0,76.774,70.843,2.669,2.463,108.372,31.305,28.887,0.0,0.0,0.0,0.0
Central America (EI),1988,,,,,,,0.151,0.14,74.736,69.305,0.0,0.0,,30.499,28.283,33.101,30.695,0.0,0.0,74.585,69.165,2.602,2.413,107.837,33.101,30.695,0.0,0.0,0.0,0.0
Central America (EI),1989,,,,,,,0.395,0.345,78.278,68.275,0.0,0.0,,32.924,28.716,36.373,31.725,0.0,0.0,77.883,67.93,3.449,3.009,114.651,36.373,31.725,0.0,0.0,0.0,0.0
Central America (EI),1990,,,,,,,0.28,0.236,80.669,67.956,0.0,0.0,,34.427,29.001,38.038,32.044,0.0,0.0,80.389,67.72,3.611,3.042,118.707,38.038,32.044,0.0,0.0,0.0,0.0
Central America (EI),1991,,,,,,,0.394,0.314,88.072,70.168,0.0,0.0,,33.495,26.686,37.443,29.832,0.0,0.0,87.678,69.854,3.949,3.146,125.515,37.443,29.832,0.0,0.0,0.0,0.0
Central America (EI),1992,,,,,,,0.363,0.265,100.065,72.877,0.0,0.0,,31.896,23.23,37.241,27.123,0.0,0.0,99.702,72.613,5.344,3.892,137.306,37.241,27.123,0.0,0.0,0.0,0.0
Central America (EI),1993,,,,,,,0.469,0.318,106.934,72.478,0.0,0.0,,35.554,24.098,40.606,27.522,0.0,0.0,106.465,72.16,5.052,3.424,147.539,40.606,27.522,0.0,0.0,0.0,0.0
Central America (EI),1994,,,,,,,0.47,0.3,116.981,74.846,0.0,0.0,,34.347,21.976,39.314,25.154,0.0,0.0,116.511,74.546,4.967,3.178,156.295,39.314,25.154,0.0,0.0,0.0,0.0
Central America (EI),1995,,,,,,,0.367,0.218,129.446,76.825,0.0,0.0,,33.894,20.115,39.05,23.175,0.0,0.0,129.08,76.607,5.156,3.06,168.496,39.05,23.175,0.0,0.0,0.0,0.0
Central America (EI),1996,,,,,,,0.926,0.54,126.966,74.135,0.0,0.0,,39.109,22.835,44.296,25.865,0.0,0.0,126.041,73.595,5.121,2.99,171.262,44.296,25.865,0.0,0.0,0.067,0.039
Central America (EI),1997,,,,,,,0.497,0.275,137.148,75.945,0.0,0.0,,37.748,20.903,43.44,24.055,0.0,0.0,136.651,75.67,5.468,3.028,180.588,43.44,24.055,0.0,0.0,0.224,0.124
Central America (EI),1998,,,,,,,0.78,0.389,157.425,78.579,0.0,0.0,,37.995,18.965,42.914,21.421,0.0,0.0,156.645,78.19,4.729,2.361,200.339,42.914,21.421,0.0,0.0,0.19,0.095
Central America (EI),1999,,,,,,,1.026,0.495,155.527,75.04,0.0,0.0,,44.341,21.394,51.733,24.96,0.0,0.0,154.501,74.545,7.097,3.424,207.26,51.733,24.96,0.0,0.0,0.295,0.142
Central America (EI),2000,,,,,,,3.028,1.408,160.825,74.804,0.0,0.0,,45.436,21.133,54.169,25.196,0.0,0.0,157.797,73.396,8.216,3.822,214.994,54.169,25.196,0.0,0.0,0.517,0.241
Central America (EI),2001,,,,,,,3.213,1.448,172.182,77.608,0.0,0.0,,40.282,18.156,49.678,22.392,,,168.969,76.16,8.869,3.998,221.86,49.678,22.392,0.0,0.0,0.527,0.238
Central America (EI),2002,,,,,,,4.136,1.82,174.672,76.851,0.0,0.0,,42.211,18.572,52.613,23.149,,,170.535,75.031,9.66,4.25,227.285,52.613,23.149,0.0,0.0,0.742,0.327
Central America (EI),2003,,,,,,,4.203,1.775,182.156,76.913,0.0,0.0,,43.768,18.481,54.677,23.087,,,177.953,75.139,10.241,4.324,236.833,54.677,23.087,0.0,0.0,0.668,0.282
Central America (EI),2004,,,,,,,4.349,1.774,187.472,76.471,0.0,0.0,,46.209,18.849,57.682,23.529,,,183.123,74.697,10.737,4.38,245.154,57.682,23.529,0.0,0.0,0.736,0.3
Central America (EI),2005,,,,,,,3.577,1.449,185.499,75.132,0.0,0.0,,49.153,19.908,61.397,24.868,,,181.922,73.684,11.663,4.724,246.896,61.397,24.868,0.002,0.001,0.579,0.235
Central America (EI),2006,,,,,,,3.821,1.465,196.3,75.279,0.0,0.0,,51.176,19.626,64.462,24.721,,,192.479,73.814,12.509,4.797,260.761,64.462,24.721,0.002,0.001,0.774,0.297
Central America (EI),2007,,,,,,,4.156,1.531,206.248,75.984,0.0,0.0,,50.703,18.68,65.189,24.016,,,202.092,74.453,13.804,5.085,271.437,65.189,24.016,0.002,0.001,0.68,0.25
Central America (EI),2008,,,,,,,4.747,1.694,209.1,74.616,0.0,0.0,,56.38,20.119,71.134,25.384,,,204.352,72.922,14.195,5.066,280.233,71.134,25.384,0.002,0.001,0.557,0.199
Central America (EI),2009,,,,,,,3.379,1.23,205.571,74.827,0.0,0.0,,52.632,19.158,69.156,25.173,,,202.192,73.598,15.345,5.585,274.727,69.156,25.173,0.002,0.001,1.177,0.428
Central America (EI),2010,,,,0.0,0.0,,4.302,1.501,209.005,72.925,0.0,0.0,,59.108,20.624,77.596,27.075,,,204.702,71.424,17.037,5.945,286.601,77.596,27.075,0.003,0.001,1.448,0.505
Central America (EI),2011,,,,0.0,0.0,,6.462,2.202,216.403,73.74,0.0,0.0,,57.865,19.718,77.066,26.26,,,209.94,71.537,17.151,5.844,293.469,77.066,26.26,0.003,0.001,2.046,0.697
Central America (EI),2012,,,,0.0,0.0,,8.431,2.756,222.134,72.601,0.0,0.0,,61.518,20.106,83.83,27.399,,,213.702,69.846,19.211,6.279,305.964,83.83,27.399,0.006,0.002,3.096,1.012
Central America (EI),2013,,,,0.142,0.046,,10.964,3.527,226.585,72.896,0.0,0.0,,59.637,19.186,84.249,27.104,,,215.62,69.368,20.786,6.687,310.834,84.249,27.104,0.008,0.003,3.677,1.183
Central America (EI),2014,,,,0.396,0.124,,11.696,3.653,233.601,72.96,0.0,0.0,,58.351,18.225,86.576,27.04,0.0,0.0,221.905,69.307,22.122,6.909,320.177,86.576,27.04,0.035,0.011,5.673,1.772
Central America (EI),2015,,,,0.433,0.123,,14.807,4.199,258.933,73.427,0.0,0.0,,60.567,17.175,93.707,26.573,0.0,0.0,244.126,69.228,22.66,6.426,352.64,93.707,26.573,1.603,0.454,8.443,2.394
Central America (EI),2016,,,,0.486,0.132,,16.217,4.4,269.84,73.217,0.0,0.0,,61.267,16.624,98.708,26.783,0.0,0.0,253.623,68.817,24.971,6.775,368.548,98.708,26.783,3.151,0.855,8.833,2.397
Central America (EI),2017,,,,0.59,0.154,,11.512,3.014,272.539,71.349,0.0,0.0,,72.466,18.971,109.444,28.651,0.0,0.0,261.028,68.335,23.96,6.273,381.983,109.444,28.651,3.887,1.017,8.542,2.236
Central America (EI),2018,,,,0.567,0.146,,14.468,3.721,274.415,70.571,1.818,0.467,,71.299,18.336,114.435,29.429,0.0,0.0,258.13,66.383,26.073,6.705,388.85,114.435,29.429,4.761,1.224,11.735,3.018
Central America (EI),2019,,,,0.59,0.144,,19.687,4.817,304.494,74.499,4.793,1.173,,56.895,13.92,104.226,25.501,0.0,0.0,280.014,68.51,29.292,7.167,408.72,104.226,25.501,5.851,1.432,11.599,2.838
Central America (EI),2020,,,,0.419,0.112,,15.856,4.25,257.715,69.076,3.555,0.953,,70.722,18.956,115.372,30.924,0.0,0.0,238.304,63.874,27.909,7.48,373.088,115.372,30.924,6.795,1.821,9.527,2.554
Central America (EI),2021,,,,0.537,0.128,,19.693,4.691,293.876,70.001,2.805,0.668,,78.095,18.602,125.942,29.999,0.0,0.0,271.378,64.642,28.913,6.887,419.818,125.942,29.999,7.959,1.896,10.438,2.486
Central America (EI),2022,,,,0.552,0.127,,12.979,2.973,308.115,70.583,6.254,1.433,,82.436,18.884,128.415,29.417,0.0,0.0,288.882,66.177,28.186,6.457,436.53,128.415,29.417,7.728,1.77,9.513,2.179
Chad,1980,TCD,4408239.0,2636553984.0,,,,,,,,,,,,,,,,,,,,,1.208,,,,,,
Chad,1981,TCD,4409228.0,2352283648.0,,,,,,,,,,,,,,,,,,,,,1.144,,,,,,
Chad,1982,TCD,4622833.0,2480027136.0,,,,,,,,,,,,,,,,,,,,,1.144,,,,,,
Chad,1983,TCD,4859174.0,2868360448.0,,,,,,,,,,,,,,,,,,,,,1.144,,,,,,
Chad,1984,TCD,4920557.0,3020129536.0,,,,,,,,,,,,,,,,,,,,,0.544,,,,,,
Chad,1985,TCD,4967592.0,3252398848.0,,,,,,,,,,,,,,,,,,,,,0.663,,,,,,
Chad,1986,TCD,5118163.0,3451800320.0,,,,,,,,,,,,,,,,,,,,,1.144,,,,,,
Chad,1987,TCD,5300856.0,3574575872.0,,,,,,,,,,,,,,,,,,,,,1.017,,,,,,
Chad,1988,TCD,5483044.0,3844987904.0,,,,,,,,,,,,,,,,,,,,,0.618,,,,,,
Chad,1989,TCD,5670621.0,3914715392.0,,,,,,,,,,,,,,,,,,,,,0.677,,,,,,
Chad,1990,TCD,5827070.0,4042256384.0,,,,,,,,,,,,,,,,,,,,,1.419,,,,,,
Chad,1991,TCD,6042433.0,4243508480.0,,,,,,,,,,,,,,,,,,,,,1.388,,,,,,
Chad,1992,TCD,6302934.0,4384569344.0,,,,,,,,,,,,,,,,,,,,,1.391,,,,,,
Chad,1993,TCD,6448279.0,4228387072.0,,,,,,,,,,,,,,,,,,,,,0.668,,,,,,
Chad,1994,TCD,6593004.0,4512686080.0,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,
Chad,1995,TCD,6888862.0,4614553088.0,,,,,,,,,,,,,,,,,,,,,0.73,,,,,,
Chad,1996,TCD,7200292.0,4763192832.0,,,,,,,,,,,,,,,,,,,,,0.732,,,,,,
Chad,1997,TCD,7450883.0,5091476480.0,,,,,,,,,,,,,,,,,,,,,0.791,,,,,,
Chad,1998,TCD,7709112.0,5510487040.0,,,,,,,,,,,,,,,,,,,,,0.791,,,,,,
Chad,1999,TCD,7981888.0,5546915840.0,,,,,,,,,,,,,,,,,,,,,0.791,,,,,,
Chad,2000,TCD,8259144.0,5599909376.0,,,666.667,,,,,,,0.06,,,,,,,,,,,1.032,,,,,,
